unixtime,date_time,temp_degC,pH,O2_mgL
1522671026,2018-04-02 12:10:26,23.25,8.33,11.08
1522671038,2018-04-02 12:10:38,23.25,8.33,11.08
1522671050,2018-04-02 12:10:50,23.00,8.33,11.05
1522671062,2018-04-02 12:11:02,23.25,8.33,11.07
1522671070,2018-04-02 12:11:10,23.25,8.33,11.04
1522671082,2018-04-02 12:11:22,23.00,8.34,11.01
1522671094,2018-04-02 12:11:34,23.25,8.34,11.02
1522671106,2018-04-02 12:11:46,23.25,8.34,11.01
1522671118,2018-04-02 12:11:58,23.25,8.33,10.96
1522671130,2018-04-02 12:12:10,23.25,8.34,10.96
1522671136,2018-04-02 12:12:16,23.25,8.34,11.00
1522671148,2018-04-02 12:12:28,23.25,8.33,11.01
1522671160,2018-04-02 12:12:40,23.25,8.33,11.06
1522671172,2018-04-02 12:12:52,23.25,8.34,11.08
1522671184,2018-04-02 12:13:04,23.00,8.34,11.06
1522671196,2018-04-02 12:13:16,23.25,8.33,11.05
1522671208,2018-04-02 12:13:28,23.25,8.34,11.04
1522671220,2018-04-02 12:13:40,23.25,8.34,11.03
1522671232,2018-04-02 12:13:52,23.25,8.34,11.03
1522671244,2018-04-02 12:14:04,23.25,8.34,11.03
1522671256,2018-04-02 12:14:16,23.25,8.34,11.02
1522671263,2018-04-02 12:14:23,23.25,8.34,10.99
1522671274,2018-04-02 12:14:34,23.25,8.33,11.10
1522671286,2018-04-02 12:14:46,23.25,8.33,11.12
1522671298,2018-04-02 12:14:58,23.25,8.34,11.15
1522671308,2018-04-02 12:15:08,23.25,8.34,11.16
1522671318,2018-04-02 12:15:18,23.25,8.34,11.21
1522671326,2018-04-02 12:15:26,23.25,8.34,11.15
1522671338,2018-04-02 12:15:38,23.25,8.34,11.13
1522671350,2018-04-02 12:15:50,23.25,8.34,11.11
1522671362,2018-04-02 12:16:02,23.00,8.34,11.09
1522671374,2018-04-02 12:16:14,23.00,8.34,11.04
1522671386,2018-04-02 12:16:26,23.25,8.34,11.07
1522671398,2018-04-02 12:16:38,23.25,8.34,11.09
1522671410,2018-04-02 12:16:50,23.25,8.33,11.06
1522671422,2018-04-02 12:17:02,23.25,8.34,11.01
1522671429,2018-04-02 12:17:09,23.25,8.34,11.03
1522671435,2018-04-02 12:17:15,23.25,8.34,11.09
1522671444,2018-04-02 12:17:24,23.25,8.34,11.23
1522671452,2018-04-02 12:17:32,23.25,8.34,11.29
1522671460,2018-04-02 12:17:40,23.25,8.33,11.30
1522671468,2018-04-02 12:17:48,23.25,8.34,11.27
1522671476,2018-04-02 12:17:56,23.25,8.34,11.26
1522671484,2018-04-02 12:18:04,23.25,8.34,11.18
1522671492,2018-04-02 12:18:12,23.25,8.34,11.17
1522671504,2018-04-02 12:18:24,23.25,8.34,11.12
1522671516,2018-04-02 12:18:36,23.25,8.33,11.07
1522671523,2018-04-02 12:18:43,23.25,8.34,11.07
1522671529,2018-04-02 12:18:49,23.25,8.34,11.08
1522671538,2018-04-02 12:18:58,23.25,8.34,11.26
1522671546,2018-04-02 12:19:06,23.25,8.34,11.31
1522671554,2018-04-02 12:19:14,23.25,8.34,11.35
1522671562,2018-04-02 12:19:22,23.25,8.34,11.32
1522671570,2018-04-02 12:19:30,23.25,8.34,11.27
1522671578,2018-04-02 12:19:38,23.25,8.34,11.22
1522671586,2018-04-02 12:19:46,23.25,8.34,11.22
1522671598,2018-04-02 12:19:58,23.25,8.34,11.11
1522671610,2018-04-02 12:20:10,23.25,8.34,11.09
1522671617,2018-04-02 12:20:17,23.25,8.34,11.07
1522671623,2018-04-02 12:20:23,23.25,8.34,11.12
1522671632,2018-04-02 12:20:32,23.25,8.34,11.25
1522671640,2018-04-02 12:20:40,23.25,8.34,11.36
1522671648,2018-04-02 12:20:48,23.25,8.34,11.36
1522671656,2018-04-02 12:20:56,23.25,8.34,11.34
1522671664,2018-04-02 12:21:04,23.25,8.33,11.30
1522671672,2018-04-02 12:21:12,23.25,8.34,11.24
1522671684,2018-04-02 12:21:24,23.25,8.34,11.20
1522671696,2018-04-02 12:21:36,23.25,8.34,11.17
1522671708,2018-04-02 12:21:48,23.25,8.34,11.16
1522671720,2018-04-02 12:22:00,23.25,8.34,11.16
1522671732,2018-04-02 12:22:12,23.25,8.34,11.10
1522671744,2018-04-02 12:22:24,23.25,8.34,11.08
1522671752,2018-04-02 12:22:32,23.25,8.34,11.06
1522671759,2018-04-02 12:22:39,23.25,8.34,11.14
1522671770,2018-04-02 12:22:50,23.25,8.34,11.19
1522671782,2018-04-02 12:23:02,23.25,8.34,11.21
1522671794,2018-04-02 12:23:14,23.25,8.34,11.29
1522671804,2018-04-02 12:23:24,23.25,8.34,11.30
1522671814,2018-04-02 12:23:34,23.25,8.34,11.28
1522671822,2018-04-02 12:23:42,23.25,8.34,11.31
1522671830,2018-04-02 12:23:50,23.25,8.34,11.25
1522671838,2018-04-02 12:23:58,23.25,8.34,11.22
1522671850,2018-04-02 12:24:10,23.25,8.34,11.22
1522671862,2018-04-02 12:24:22,23.25,8.34,11.16
1522671874,2018-04-02 12:24:34,23.25,8.34,11.07
1522671881,2018-04-02 12:24:41,23.25,8.34,11.13
1522671892,2018-04-02 12:24:52,23.25,8.34,11.14
1522671904,2018-04-02 12:25:04,23.25,8.34,11.25
1522671916,2018-04-02 12:25:16,23.25,8.35,11.29
1522671926,2018-04-02 12:25:26,23.25,8.35,11.24
1522671938,2018-04-02 12:25:38,23.25,8.34,11.22
1522671950,2018-04-02 12:25:50,23.25,8.34,11.24
1522671962,2018-04-02 12:26:02,23.25,8.35,11.23
1522671974,2018-04-02 12:26:14,23.25,8.34,11.24
1522671986,2018-04-02 12:26:26,23.25,8.34,11.22
1522671998,2018-04-02 12:26:38,23.25,8.35,11.21
1522672010,2018-04-02 12:26:50,23.25,8.35,11.22
1522672022,2018-04-02 12:27:02,23.25,8.34,11.15
1522672034,2018-04-02 12:27:14,23.25,8.34,11.17
1522672041,2018-04-02 12:27:21,23.25,8.34,11.22
1522672052,2018-04-02 12:27:32,23.25,8.34,11.18
1522672062,2018-04-02 12:27:42,23.25,8.34,11.36
1522672074,2018-04-02 12:27:54,23.25,8.34,11.28
1522672082,2018-04-02 12:28:02,23.25,8.34,11.32
1522672094,2018-04-02 12:28:14,23.25,8.34,11.29
1522672106,2018-04-02 12:28:26,23.25,8.34,11.24
1522672118,2018-04-02 12:28:38,23.25,8.34,11.19
1522672130,2018-04-02 12:28:50,23.25,8.34,11.27
1522672142,2018-04-02 12:29:02,23.25,8.34,11.19
1522672154,2018-04-02 12:29:14,23.25,8.34,11.20
1522672161,2018-04-02 12:29:21,23.25,8.35,11.19
1522672172,2018-04-02 12:29:32,23.25,8.35,11.29
1522672184,2018-04-02 12:29:44,23.25,8.35,11.27
1522672192,2018-04-02 12:29:52,23.25,8.34,11.30
1522672204,2018-04-02 12:30:04,23.25,8.35,11.36
1522672216,2018-04-02 12:30:16,23.25,8.35,11.25
1522672228,2018-04-02 12:30:28,23.25,8.34,11.26
1522672240,2018-04-02 12:30:40,23.25,8.34,11.24
1522672252,2018-04-02 12:30:52,23.25,8.35,11.23
1522672264,2018-04-02 12:31:04,23.25,8.34,11.26
1522672272,2018-04-02 12:31:12,23.25,8.35,11.24
1522672280,2018-04-02 12:31:20,23.25,8.35,11.23
1522672292,2018-04-02 12:31:32,23.25,8.34,11.20
1522672304,2018-04-02 12:31:44,23.25,8.35,11.22
1522672311,2018-04-02 12:31:51,23.25,8.34,11.19
1522672317,2018-04-02 12:31:57,23.50,8.34,11.20
1522672326,2018-04-02 12:32:06,23.25,8.35,11.40
1522672334,2018-04-02 12:32:14,23.25,8.35,11.42
1522672342,2018-04-02 12:32:22,23.25,8.34,11.50
1522672350,2018-04-02 12:32:30,23.25,8.34,11.41
1522672358,2018-04-02 12:32:38,23.25,8.34,11.38
1522672366,2018-04-02 12:32:46,23.25,8.34,11.40
1522672378,2018-04-02 12:32:58,23.25,8.35,11.30
1522672390,2018-04-02 12:33:10,23.25,8.35,11.21
1522672397,2018-04-02 12:33:17,23.25,8.34,11.22
1522672408,2018-04-02 12:33:28,23.25,8.35,11.29
1522672416,2018-04-02 12:33:36,23.25,8.34,11.37
1522672428,2018-04-02 12:33:48,23.25,8.34,11.27
1522672440,2018-04-02 12:34:00,23.25,8.35,11.34
1522672452,2018-04-02 12:34:12,23.25,8.35,11.28
1522672464,2018-04-02 12:34:24,23.25,8.34,11.29
1522672476,2018-04-02 12:34:36,23.25,8.34,11.22
1522672488,2018-04-02 12:34:48,23.25,8.34,11.28
1522672500,2018-04-02 12:35:00,23.25,8.34,11.24
1522672512,2018-04-02 12:35:12,23.25,8.34,11.24
1522672519,2018-04-02 12:35:19,23.25,8.35,11.21
1522672530,2018-04-02 12:35:30,23.25,8.35,11.30
1522672542,2018-04-02 12:35:42,23.25,8.35,11.34
1522672554,2018-04-02 12:35:54,23.25,8.35,11.36
1522672566,2018-04-02 12:36:06,23.50,8.35,11.35
1522672578,2018-04-02 12:36:18,23.25,8.34,11.37
1522672590,2018-04-02 12:36:30,23.25,8.34,11.34
1522672602,2018-04-02 12:36:42,23.25,8.35,11.34
1522672614,2018-04-02 12:36:54,23.25,8.35,11.33
1522672626,2018-04-02 12:37:06,23.25,8.35,11.33
1522672638,2018-04-02 12:37:18,23.25,8.35,11.32
1522672644,2018-04-02 12:37:24,23.50,8.34,11.30
1522672656,2018-04-02 12:37:36,23.25,8.34,11.41
1522672664,2018-04-02 12:37:44,23.50,8.35,11.37
1522672676,2018-04-02 12:37:56,23.25,8.35,11.39
1522672688,2018-04-02 12:38:08,23.25,8.35,11.40
1522672700,2018-04-02 12:38:20,23.25,8.35,11.39
1522672712,2018-04-02 12:38:32,23.50,8.35,11.33
1522672724,2018-04-02 12:38:44,23.25,8.35,11.35
1522672736,2018-04-02 12:38:56,23.25,8.35,11.32
1522672748,2018-04-02 12:39:08,23.25,8.35,11.29
1522672760,2018-04-02 12:39:20,23.50,8.34,11.29
1522672766,2018-04-02 12:39:26,23.50,8.35,11.28
1522672778,2018-04-02 12:39:38,23.25,8.35,11.40
1522672790,2018-04-02 12:39:50,23.50,8.35,11.41
1522672802,2018-04-02 12:40:02,23.25,8.35,11.43
1522672814,2018-04-02 12:40:14,23.25,8.35,11.40
1522672826,2018-04-02 12:40:26,23.25,8.35,11.42
1522672838,2018-04-02 12:40:38,23.25,8.35,11.43
1522672850,2018-04-02 12:40:50,23.25,8.35,11.41
1522672862,2018-04-02 12:41:02,23.25,8.35,11.35
1522672874,2018-04-02 12:41:14,23.25,8.35,11.38
1522672886,2018-04-02 12:41:26,23.25,8.35,11.35
1522672898,2018-04-02 12:41:38,23.25,8.35,11.32
1522672910,2018-04-02 12:41:50,23.25,8.35,11.31
1522672918,2018-04-02 12:41:58,23.25,8.35,11.32
1522672926,2018-04-02 12:42:06,23.50,8.35,11.37
1522672932,2018-04-02 12:42:12,23.50,8.35,11.35
1522672944,2018-04-02 12:42:24,23.25,8.35,11.43
1522672956,2018-04-02 12:42:36,23.25,8.35,11.43
1522672968,2018-04-02 12:42:48,23.50,8.35,11.48
1522672976,2018-04-02 12:42:56,23.50,8.35,11.47
1522672988,2018-04-02 12:43:08,23.50,8.35,11.44
1522673000,2018-04-02 12:43:20,23.25,8.35,11.40
1522673012,2018-04-02 12:43:32,23.50,8.35,11.38
1522673024,2018-04-02 12:43:44,23.25,8.35,11.35
1522673036,2018-04-02 12:43:56,23.25,8.35,11.33
1522673048,2018-04-02 12:44:08,23.50,8.35,11.32
1522673054,2018-04-02 12:44:14,23.50,8.35,11.32
1522673060,2018-04-02 12:44:20,23.50,8.35,11.33
1522673072,2018-04-02 12:44:32,23.50,8.36,11.49
1522673080,2018-04-02 12:44:40,23.50,8.35,11.58
1522673088,2018-04-02 12:44:48,23.50,8.35,11.56
1522673096,2018-04-02 12:44:56,23.25,8.35,11.52
1522673104,2018-04-02 12:45:04,23.50,8.36,11.49
1522673116,2018-04-02 12:45:16,23.50,8.35,11.46
1522673128,2018-04-02 12:45:28,23.50,8.35,11.39
1522673140,2018-04-02 12:45:40,23.25,8.35,11.35
1522673146,2018-04-02 12:45:46,23.50,8.36,11.35
1522673158,2018-04-02 12:45:58,23.50,8.35,11.41
1522673170,2018-04-02 12:46:10,23.50,8.35,11.42
1522673182,2018-04-02 12:46:22,23.50,8.35,11.47
1522673194,2018-04-02 12:46:34,23.25,8.35,11.46
1522673204,2018-04-02 12:46:44,23.50,8.35,11.49
1522673214,2018-04-02 12:46:54,23.25,8.35,11.53
1522673224,2018-04-02 12:47:04,23.25,8.36,11.56
1522673232,2018-04-02 12:47:12,23.25,8.36,11.55
1522673240,2018-04-02 12:47:20,23.25,8.35,11.52
1522673252,2018-04-02 12:47:32,23.25,8.36,11.46
1522673264,2018-04-02 12:47:44,23.25,8.35,11.41
1522673276,2018-04-02 12:47:56,23.25,8.36,11.38
1522673288,2018-04-02 12:48:08,23.25,8.35,11.41
1522673296,2018-04-02 12:48:16,23.25,8.35,11.38
1522673302,2018-04-02 12:48:22,23.50,8.35,11.36
1522673314,2018-04-02 12:48:34,23.25,8.35,11.47
1522673326,2018-04-02 12:48:46,23.50,8.35,11.49
1522673336,2018-04-02 12:48:56,23.50,8.35,11.55
1522673348,2018-04-02 12:49:08,23.25,8.35,11.55
1522673360,2018-04-02 12:49:20,23.25,8.36,11.52
1522673370,2018-04-02 12:49:30,23.50,8.35,11.55
1522673378,2018-04-02 12:49:38,23.25,8.36,11.52
1522673390,2018-04-02 12:49:50,23.50,8.35,11.44
1522673402,2018-04-02 12:50:02,23.25,8.36,11.43
1522673414,2018-04-02 12:50:14,23.25,8.35,11.43
1522673426,2018-04-02 12:50:26,23.50,8.35,11.43
1522673432,2018-04-02 12:50:32,23.50,8.36,11.41
1522673444,2018-04-02 12:50:44,23.50,8.35,11.48
1522673456,2018-04-02 12:50:56,23.50,8.35,11.57
1522673468,2018-04-02 12:51:08,23.50,8.35,11.52
1522673480,2018-04-02 12:51:20,23.50,8.35,11.50
1522673492,2018-04-02 12:51:32,23.50,8.35,11.50
1522673504,2018-04-02 12:51:44,23.50,8.35,11.49
1522673516,2018-04-02 12:51:56,23.25,8.36,11.49
1522673528,2018-04-02 12:52:08,23.50,8.36,11.55
1522673540,2018-04-02 12:52:20,23.50,8.36,11.45
1522673552,2018-04-02 12:52:32,23.50,8.35,11.45
1522673564,2018-04-02 12:52:44,23.25,8.36,11.45
1522673572,2018-04-02 12:52:52,23.50,8.35,11.42
1522673584,2018-04-02 12:53:04,23.50,8.35,11.42
1522673590,2018-04-02 12:53:10,23.50,8.36,11.45
1522673602,2018-04-02 12:53:22,23.50,8.35,11.48
1522673614,2018-04-02 12:53:34,23.50,8.35,11.48
1522673626,2018-04-02 12:53:46,23.50,8.35,11.54
1522673638,2018-04-02 12:53:58,23.50,8.35,11.52
1522673650,2018-04-02 12:54:10,23.50,8.36,11.60
1522673662,2018-04-02 12:54:22,23.50,8.36,11.52
1522673674,2018-04-02 12:54:34,23.50,8.36,11.50
1522673686,2018-04-02 12:54:46,23.50,8.36,11.50
1522673698,2018-04-02 12:54:58,23.50,8.36,11.48
1522673710,2018-04-02 12:55:10,23.50,8.35,11.45
1522673716,2018-04-02 12:55:16,23.50,8.36,11.49
1522673728,2018-04-02 12:55:28,23.50,8.36,11.51
1522673740,2018-04-02 12:55:40,23.50,8.36,11.61
1522673752,2018-04-02 12:55:52,23.50,8.35,11.58
1522673762,2018-04-02 12:56:02,23.50,8.36,11.61
1522673774,2018-04-02 12:56:14,23.50,8.36,11.60
1522673786,2018-04-02 12:56:26,23.50,8.35,11.59
1522673796,2018-04-02 12:56:36,23.50,8.36,11.58
1522673808,2018-04-02 12:56:48,23.50,8.36,11.59
1522673820,2018-04-02 12:57:00,23.50,8.36,11.59
1522673832,2018-04-02 12:57:12,23.50,8.36,11.54
1522673844,2018-04-02 12:57:24,23.50,8.35,11.55
1522673856,2018-04-02 12:57:36,23.50,8.36,11.52
1522673868,2018-04-02 12:57:48,23.25,8.36,11.55
1522673880,2018-04-02 12:58:00,23.50,8.36,11.53
1522673892,2018-04-02 12:58:12,23.50,8.36,11.51
1522673904,2018-04-02 12:58:24,23.25,8.36,11.47
1522673910,2018-04-02 12:58:30,23.50,8.36,11.47
1522673922,2018-04-02 12:58:42,23.50,8.36,11.56
1522673934,2018-04-02 12:58:54,23.50,8.36,11.52
1522673946,2018-04-02 12:59:06,23.50,8.35,11.57
1522673958,2018-04-02 12:59:18,23.50,8.36,11.58
1522673970,2018-04-02 12:59:30,23.25,8.36,11.56
1522673982,2018-04-02 12:59:42,23.25,8.36,11.52
1522673994,2018-04-02 12:59:54,23.25,8.36,11.49
1522674006,2018-04-02 13:00:06,23.25,8.36,11.50
1522674014,2018-04-02 13:00:14,23.25,8.35,11.50
1522674022,2018-04-02 13:00:22,23.25,8.36,11.51
1522674028,2018-04-02 13:00:28,23.50,8.36,11.51
1522674040,2018-04-02 13:00:40,23.25,8.36,11.60
1522674052,2018-04-02 13:00:52,23.25,8.36,11.58
1522674064,2018-04-02 13:01:04,23.25,8.36,11.63
1522674076,2018-04-02 13:01:16,23.25,8.36,11.63
1522674088,2018-04-02 13:01:28,23.25,8.36,11.62
1522674100,2018-04-02 13:01:40,23.25,8.36,11.56
1522674112,2018-04-02 13:01:52,23.25,8.36,11.59
1522674124,2018-04-02 13:02:04,23.25,8.36,11.57
1522674136,2018-04-02 13:02:16,23.25,8.36,11.52
1522674142,2018-04-02 13:02:22,23.25,8.36,11.51
1522674148,2018-04-02 13:02:28,23.50,8.36,11.56
1522674160,2018-04-02 13:02:40,23.50,8.36,11.67
1522674168,2018-04-02 13:02:48,23.50,8.36,11.73
1522674176,2018-04-02 13:02:56,23.25,8.36,11.72
1522674184,2018-04-02 13:03:04,23.25,8.36,11.73
1522674192,2018-04-02 13:03:12,23.25,8.36,11.68
1522674204,2018-04-02 13:03:24,23.50,8.36,11.59
1522674216,2018-04-02 13:03:36,23.25,8.36,11.59
1522674228,2018-04-02 13:03:48,23.50,8.36,11.52
1522674234,2018-04-02 13:03:54,23.25,8.36,11.52
1522674246,2018-04-02 13:04:06,23.50,8.36,11.60
1522674258,2018-04-02 13:04:18,23.25,8.36,11.62
1522674270,2018-04-02 13:04:30,23.50,8.36,11.65
1522674282,2018-04-02 13:04:42,23.25,8.37,11.66
1522674294,2018-04-02 13:04:54,23.25,8.37,11.59
1522674306,2018-04-02 13:05:06,23.25,8.37,11.57
1522674318,2018-04-02 13:05:18,23.25,8.36,11.60
1522674330,2018-04-02 13:05:30,23.25,8.37,11.53
1522674342,2018-04-02 13:05:42,23.25,8.36,11.57
1522674348,2018-04-02 13:05:48,23.50,8.36,11.53
1522674354,2018-04-02 13:05:54,23.50,8.36,11.56
1522674364,2018-04-02 13:06:04,23.25,8.36,11.71
1522674372,2018-04-02 13:06:12,23.25,8.37,11.78
1522674380,2018-04-02 13:06:20,23.25,8.37,11.80
1522674390,2018-04-02 13:06:30,23.25,8.36,11.80
1522674398,2018-04-02 13:06:38,23.25,8.36,11.78
1522674406,2018-04-02 13:06:46,23.25,8.36,11.76
1522674414,2018-04-02 13:06:54,23.50,8.36,11.68
1522674426,2018-04-02 13:07:06,23.50,8.36,11.65
1522674438,2018-04-02 13:07:18,23.25,8.36,11.58
1522674444,2018-04-02 13:07:24,23.50,8.36,11.52
1522674456,2018-04-02 13:07:36,23.25,8.37,11.65
1522674468,2018-04-02 13:07:48,23.25,8.37,11.66
1522674480,2018-04-02 13:08:00,23.50,8.36,11.69
1522674492,2018-04-02 13:08:12,23.50,8.36,11.65
1522674504,2018-04-02 13:08:24,23.50,8.36,11.66
1522674516,2018-04-02 13:08:36,23.25,8.37,11.62
1522674528,2018-04-02 13:08:48,23.25,8.37,11.63
1522674540,2018-04-02 13:09:00,23.50,8.36,11.64
1522674552,2018-04-02 13:09:12,23.25,8.36,11.55
1522674564,2018-04-02 13:09:24,23.25,8.36,11.54
1522674570,2018-04-02 13:09:30,23.50,8.36,11.54
1522674582,2018-04-02 13:09:42,23.25,8.36,11.61
1522674594,2018-04-02 13:09:54,23.50,8.37,11.66
1522674606,2018-04-02 13:10:06,23.25,8.37,11.63
1522674618,2018-04-02 13:10:18,23.50,8.37,11.61
1522674630,2018-04-02 13:10:30,23.50,8.36,11.63
1522674642,2018-04-02 13:10:42,23.25,8.37,11.62
1522674654,2018-04-02 13:10:54,23.50,8.37,11.67
1522674666,2018-04-02 13:11:06,23.50,8.37,11.63
1522674672,2018-04-02 13:11:12,23.50,8.37,11.59
1522674684,2018-04-02 13:11:24,23.50,8.37,11.63
1522674696,2018-04-02 13:11:36,23.50,8.37,11.70
1522674708,2018-04-02 13:11:48,23.50,8.36,11.73
1522674720,2018-04-02 13:12:00,23.25,8.37,11.74
1522674732,2018-04-02 13:12:12,23.25,8.36,11.73
1522674744,2018-04-02 13:12:24,23.25,8.37,11.72
1522674756,2018-04-02 13:12:36,23.50,8.36,11.68
1522674768,2018-04-02 13:12:48,23.25,8.37,11.62
1522674780,2018-04-02 13:13:00,23.25,8.37,11.67
1522674792,2018-04-02 13:13:12,23.50,8.37,11.65
1522674804,2018-04-02 13:13:24,23.50,8.37,11.59
1522674812,2018-04-02 13:13:32,23.50,8.37,11.60
1522674824,2018-04-02 13:13:44,23.50,8.37,11.57
1522674830,2018-04-02 13:13:50,23.50,8.37,11.58
1522674842,2018-04-02 13:14:02,23.50,8.37,11.69
1522674854,2018-04-02 13:14:14,23.50,8.37,11.70
1522674866,2018-04-02 13:14:26,23.50,8.37,11.73
1522674878,2018-04-02 13:14:38,23.50,8.37,11.69
1522674890,2018-04-02 13:14:50,23.50,8.37,11.70
1522674902,2018-04-02 13:15:02,23.50,8.37,11.64
1522674914,2018-04-02 13:15:14,23.50,8.37,11.64
1522674926,2018-04-02 13:15:26,23.50,8.37,11.60
1522674934,2018-04-02 13:15:34,23.50,8.37,11.64
1522674942,2018-04-02 13:15:42,23.50,8.37,11.67
1522674948,2018-04-02 13:15:48,23.50,8.37,11.60
1522674954,2018-04-02 13:15:54,23.50,8.37,11.71
1522674964,2018-04-02 13:16:04,23.50,8.37,11.84
1522674972,2018-04-02 13:16:12,23.50,8.37,11.93
1522674980,2018-04-02 13:16:20,23.50,8.37,11.90
1522674988,2018-04-02 13:16:28,23.50,8.37,11.91
1522674996,2018-04-02 13:16:36,23.50,8.37,11.84
1522675004,2018-04-02 13:16:44,23.50,8.37,11.80
1522675012,2018-04-02 13:16:52,23.50,8.37,11.75
1522675024,2018-04-02 13:17:04,23.50,8.37,11.66
1522675036,2018-04-02 13:17:16,23.50,8.37,11.61
1522675042,2018-04-02 13:17:22,23.50,8.37,11.60
1522675048,2018-04-02 13:17:28,23.50,8.37,11.68
1522675060,2018-04-02 13:17:40,23.50,8.37,11.78
1522675070,2018-04-02 13:17:50,23.50,8.37,11.90
1522675078,2018-04-02 13:17:58,23.50,8.37,11.87
1522675086,2018-04-02 13:18:06,23.50,8.37,11.87
1522675094,2018-04-02 13:18:14,23.50,8.37,11.82
1522675102,2018-04-02 13:18:22,23.50,8.37,11.74
1522675110,2018-04-02 13:18:30,23.50,8.38,11.77
1522675122,2018-04-02 13:18:42,23.50,8.37,11.68
1522675128,2018-04-02 13:18:48,23.50,8.37,11.65
1522675134,2018-04-02 13:18:54,23.50,8.37,11.66
1522675140,2018-04-02 13:19:00,23.50,8.37,11.79
1522675148,2018-04-02 13:19:08,23.50,8.37,11.89
1522675156,2018-04-02 13:19:16,23.50,8.37,11.89
1522675164,2018-04-02 13:19:24,23.50,8.37,11.91
1522675172,2018-04-02 13:19:32,23.50,8.37,11.94
1522675180,2018-04-02 13:19:40,23.50,8.37,11.84
1522675188,2018-04-02 13:19:48,23.50,8.37,11.85
1522675196,2018-04-02 13:19:56,23.50,8.37,11.80
1522675208,2018-04-02 13:20:08,23.50,8.37,11.74
1522675220,2018-04-02 13:20:20,23.50,8.37,11.71
1522675232,2018-04-02 13:20:32,23.50,8.37,11.70
1522675244,2018-04-02 13:20:44,23.50,8.37,11.66
1522675252,2018-04-02 13:20:52,23.50,8.37,11.69
1522675258,2018-04-02 13:20:58,23.50,8.37,11.70
1522675270,2018-04-02 13:21:10,23.50,8.37,11.77
1522675278,2018-04-02 13:21:18,23.50,8.37,11.76
1522675290,2018-04-02 13:21:30,23.50,8.37,11.73
1522675302,2018-04-02 13:21:42,23.50,8.38,11.76
1522675314,2018-04-02 13:21:54,23.50,8.37,11.72
1522675326,2018-04-02 13:22:06,23.50,8.38,11.71
1522675338,2018-04-02 13:22:18,23.50,8.37,11.74
1522675350,2018-04-02 13:22:30,23.50,8.38,11.70
1522675362,2018-04-02 13:22:42,23.50,8.37,11.67
1522675368,2018-04-02 13:22:48,23.50,8.37,11.68
1522675380,2018-04-02 13:23:00,23.50,8.37,11.75
1522675390,2018-04-02 13:23:10,23.50,8.38,11.80
1522675402,2018-04-02 13:23:22,23.50,8.38,11.85
1522675410,2018-04-02 13:23:30,23.50,8.38,11.82
1522675418,2018-04-02 13:23:38,23.50,8.37,11.79
1522675430,2018-04-02 13:23:50,23.50,8.37,11.78
1522675442,2018-04-02 13:24:02,23.50,8.37,11.73
1522675454,2018-04-02 13:24:14,23.50,8.37,11.66
1522675460,2018-04-02 13:24:20,23.50,8.38,11.66
1522675466,2018-04-02 13:24:26,23.50,8.37,11.73
1522675476,2018-04-02 13:24:36,23.50,8.38,11.84
1522675484,2018-04-02 13:24:44,23.50,8.37,11.87
1522675492,2018-04-02 13:24:52,23.50,8.37,12.00
1522675500,2018-04-02 13:25:00,23.50,8.37,11.91
1522675508,2018-04-02 13:25:08,23.50,8.37,11.84
1522675520,2018-04-02 13:25:20,23.50,8.37,11.79
1522675532,2018-04-02 13:25:32,23.50,8.37,11.80
1522675544,2018-04-02 13:25:44,23.50,8.38,11.72
1522675556,2018-04-02 13:25:56,23.50,8.38,11.72
1522675568,2018-04-02 13:26:08,23.50,8.37,11.74
1522675576,2018-04-02 13:26:16,23.50,8.38,11.72
1522675588,2018-04-02 13:26:28,23.50,8.37,11.68
1522675594,2018-04-02 13:26:34,23.50,8.38,11.71
1522675600,2018-04-02 13:26:40,23.50,8.37,11.72
1522675612,2018-04-02 13:26:52,23.50,8.37,11.88
1522675620,2018-04-02 13:27:00,23.50,8.38,11.93
1522675628,2018-04-02 13:27:08,23.50,8.37,11.95
1522675636,2018-04-02 13:27:16,23.50,8.38,11.94
1522675644,2018-04-02 13:27:24,23.50,8.37,11.87
1522675656,2018-04-02 13:27:36,23.75,8.37,11.84
1522675668,2018-04-02 13:27:48,23.50,8.38,11.79
1522675680,2018-04-02 13:28:00,23.50,8.37,11.71
1522675692,2018-04-02 13:28:12,23.50,8.37,11.72
1522675704,2018-04-02 13:28:24,23.50,8.38,11.68
1522675710,2018-04-02 13:28:30,23.50,8.38,11.72
1522675716,2018-04-02 13:28:36,23.50,8.38,11.75
1522675728,2018-04-02 13:28:48,23.50,8.38,11.86
1522675736,2018-04-02 13:28:56,23.50,8.38,11.93
1522675744,2018-04-02 13:29:04,23.50,8.37,11.91
